symbol,bidPrice,bidQty,askPrice,askQty
SCRFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
SCRTRY,1.88500000,1012.50000000,1.88900000,1012.50000000
KAIAUSDT,0.04900000,111803.50000000,0.04910000,106542.10000000
COWUSDT,0.20050000,3913.80000000,0.20080000,4372.10000000
CETUSUSDT,0.01849000,1082.40000000,0.01850000,4109.20000000
PNUTUSDT,0.03970000,223630.50000000,0.03980000,125086.10000000
ACTUSDT,0.01160000,302102.80000000,0.01170000,648480.90000000
ACTTRY,0.51000000,2967720.70000000,0.52000000,1159660.50000000
COWTRY,8.92000000,1546.90000000,8.93000000,202.50000000
CETUSTRY,0.82200000,2109.30000000,0.82400000,15014.20000000
TROYTRY,0.00000000,0.00000000,0.00000000,0.00000000
PNUTTRY,1.76000000,174812.30000000,1.77000000,127526.40000000
ACTFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
ACTUSDC,0.01150000,341741.40000000,0.01170000,66970.20000000
NEIROUSDC,0.00005557,200000.00,0.00005565,200000.00
PNUTBTC,0.00000000,0.00000000,0.00000000,0.00000000
PNUTFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
PNUTUSDC,0.03970000,28441.10000000,0.03980000,27976.30000000
USUALUSDT,0.01265000,15920.40000000,0.01266000,1349.80000000
ACTBRL,0.00000000,0.00000000,0.00000000,0.00000000
ACTEUR,0.00000000,0.00000000,0.00000000,0.00000000
CATIUSDC,0.05660000,2213.50000000,0.05700000,1771.90000000
ETHEURI,1780.44000000,0.15930000,1784.24000000,0.45230000
LUMIATRY,3.06900000,36829.29000000,3.07700000,16055.93000000
PNUTBRL,0.00000000,0.00000000,0.00000000,0.00000000
PNUTEUR,0.00000000,0.00000000,0.00000000,0.00000000
APEFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
FDUSDUSDC,0.99880000,107971.00000000,0.99900000,231229.00000000
HBARUSDC,0.08704000,2695.00000000,0.08706000,945.00000000
OMUSDC,0.00000000,0.00000000,0.00000000,0.00000000
RAYUSDC,0.64900000,379.60000000,0.65000000,1942.20000000
TAOUSDC,306.80000000,5.06870000,306.90000000,1.19970000
TURBOFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
THEBTC,0.00000000,0.00000000,0.00000000,0.00000000
THEBNB,0.00000000,0.00000000,0.00000000,0.00000000
THEFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
THETRY,4.45500000,1925.90000000,4.45900000,489.30000000
THEUSDT,0.10010000,3415.30000000,0.10020000,1867.20000000
APEUSDC,0.08520000,7940.98000000,0.08530000,4445.47000000
BOMEEUR,0.00000000,0.00,0.00000000,0.00
EIGENUSDC,0.15700000,26706.06000000,0.15800000,37948.78000000
HBARFDUSD,0.08709000,1146.00000000,0.08730000,1147.00000000
MEMEUSDC,0.00051600,1247053.00000000,0.00051700,4552582.00000000
TROYUSDC,0.00000000,0.00000000,0.00000000,0.00000000
WLDEUR,0.23370000,4448.00000000,0.23510000,5956.10000000
1MBABYDOGEUSDC,0.00038120,1256544.00,0.00038210,1257696.00
CETUSUSDC,0.01848000,1493.50000000,0.01850000,2420.60000000
COWUSDC,0.20060000,405.00000000,0.20070000,3254.30000000
DYDXUSDC,0.09710000,12486.97000000,0.09720000,11241.41000000
HMSTRUSDC,0.00013690,200000.00,0.00013710,200000.00
TURBOUSDC,0.00100400,182687.00000000,0.00100500,182687.00000000
ENABRL,0.00000000,0.00000000,0.00000000,0.00000000
EOSFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
KAIAUSDC,0.04900000,4565.80000000,0.04910000,3426.00000000
SANDUSDC,0.07490000,16301.00000000,0.07500000,12115.00000000
XLMFDUSD,0.16440000,1149.00000000,0.16530000,160.00000000
CHZUSDC,0.04021000,2811.00000000,0.04025000,2025.00000000
PYTHUSDC,0.03850000,3037.50000000,0.03860000,72727.70000000
RSRUSDC,0.00147000,706764.10000000,0.00147300,37054.10000000
RSRFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
WUSDC,0.01440000,167882.60000000,0.01450000,1737390.20000000
XTZUSDC,0.34610000,236.20000000,0.34640000,236.20000000
ACXUSDT,0.04270000,88356.30000000,0.04280000,27209.60000000
ORCAUSDT,0.83500000,1163.40000000,0.83600000,366.05000000
MOVEBTC,0.00000000,0.00000000,0.00000000,0.00000000
MOVEUSDT,0.01800000,872864.80000000,0.01810000,343210.10000000
MOVEBNB,0.00000000,0.00000000,0.00000000,0.00000000
MOVEFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
MOVETRY,0.80100000,34965.70000000,0.80200000,3628.10000000
MEBTC,0.00000000,0.00000000,0.00000000,0.00000000
MEUSDT,0.09790000,4954.96000000,0.09800000,21697.55000000
MEFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
METRY,4.35000000,12855.05000000,4.36000000,20138.54000000
ACXUSDC,0.04270000,383.20000000,0.04280000,383.20000000
ORCAUSDC,0.83500000,119.77000000,0.83600000,196.18000000
ACXFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
ORCAFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
ACXTRY,1.90000000,137705.90000000,1.91000000,158092.50000000
ORCATRY,37.10000000,6232.91000000,37.20000000,47.25000000
KSMTRY,185.00000000,780.09100000,187.00000000,980.52300000
CELOTRY,3.53000000,22649.40000000,3.54000000,1636.10000000
HIVEFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
HIVEUSDC,0.05740000,1740.00000000,0.05760000,7387.00000000
IDEXFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
IDEXUSDC,0.00000000,0.00000000,0.00000000,0.00000000
TLMFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
TLMUSDC,0.00161400,92879.00000000,0.00161600,92850.00000000
VELODROMEUSDT,0.01381000,23185.10000000,0.01383000,6300.00000000
VANAUSDT,1.22000000,130.98000000,1.22100000,532.29000000
VANABNB,0.00000000,0.00000000,0.00000000,0.00000000
VANAFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
VANATRY,54.20000000,171.19000000,54.30000000,908.51000000
1000CATUSDT,0.00162000,2692151.40000000,0.00163000,3284727.00000000
1000CATBNB,0.00000000,0.00000000,0.00000000,0.00000000
1000CATFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
1000CATTRY,0.07200000,5213760.90000000,0.07300000,3757493.70000000
PENGUUSDT,0.00631400,1584.00000000,0.00631500,161069.00000000
PENGUBNB,0.00000000,0.00000000,0.00000000,0.00000000
PENGUFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
PENGUTRY,0.28080000,97670.00000000,0.28090000,18089.00000000
USUALBTC,0.00000000,0.00000000,0.00000000,0.00000000
USUALFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
USUALTRY,0.56200000,182036.40000000,0.56400000,182312.70000000
1000CATUSDC,0.00162000,356991.90000000,0.00163000,402222.10000000
PENGUUSDC,0.00631100,12825.00000000,0.00631500,12825.00000000
BIOUSDT,0.01650000,3245006.50000000,0.01660000,143886.60000000
BIOBNB,0.00000000,0.00000000,0.00000000,0.00000000
BIOFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
BIOTRY,0.73800000,6159.30000000,0.73900000,106844.20000000
BIOUSDC,0.01650000,263108.40000000,0.01660000,77221.90000000
HIVETRY,2.55000000,5623.10000000,2.56000000,1739.10000000
MOVEUSDC,0.01790000,230411.80000000,0.01800000,140107.90000000
PHATRY,1.69000000,193261.00000000,1.70000000,248341.00000000
SUSHITRY,8.34000000,531.70000000,8.37000000,12940.20000000
DUSDT,0.01194000,36381.00000000,0.01196000,56904.00000000
DTRY,0.53100000,151741.20000000,0.53200000,44529.70000000
APTJPY,138.70000000,5227.81000000,138.90000000,3.09000000
SUIJPY,138.04000000,4.17000000,138.05000000,47.25000000
XLMJPY,26.26000000,9837.20000000,26.29000000,9280.00000000
PEPEJPY,0.00053200,870350549.00,0.00053300,251188395.00
PHAUSDC,0.03800000,2362.00000000,0.03810000,6969.00000000
USDCPLN,3.72700000,3537.00000000,3.72800000,12580.00000000
STEEMUSDC,0.05801000,3333.00000000,0.05807000,5575.70000000
USUALUSDC,0.01265000,1818.70000000,0.01266000,1818.70000000
AIXBTUSDT,0.02220000,484107.10000000,0.02230000,254340.70000000
AIXBTUSDC,0.02220000,163675.20000000,0.02230000,49914.10000000
CGPTUSDT,0.01852000,4901.80000000,0.01853000,1910.40000000
CGPTUSDC,0.01851000,1250.80000000,0.01853000,1250.80000000
COOKIEUSDT,0.01590000,744371.70000000,0.01600000,190651.00000000
COOKIEUSDC,0.01590000,100385.40000000,0.01600000,63746.90000000
SBTC,0.00000064,153183.50000000,0.00000065,101820.40000000
SBNB,0.00007274,9503.80000000,0.00007285,1198.70000000
SETH,0.00000000,0.00000000,0.00000000,0.00000000
SEUR,0.03732000,11409.20000000,0.03751000,17945.60000000
SFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
STRY,1.91000000,62992.20000000,1.92000000,274871.80000000
SUSDC,0.04308000,1247.70000000,0.04312000,1247.70000000
SUSDT,0.04308000,7384.00000000,0.04309000,8825.30000000
IOTXJPY,0.71500000,7802.00000000,0.71800000,7793.00000000
SEIJPY,8.38000000,1040.00000000,8.39000000,21939.00000000
SOLVUSDT,0.00556000,201338.00000000,0.00559000,92109.00000000
SOLVBNB,0.00000942,2692.00000000,0.00000943,1061.00000000
SOLVFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
SOLVTRY,0.24700000,1696505.00000000,0.24800000,265022.00000000
TRUMPUSDT,2.87100000,478.76000000,2.87200000,226.03700000
TRUMPUSDC,2.87100000,42.46200000,2.87200000,1221.29200000
AIXBTTRY,0.99000000,1305288.30000000,1.00000000,909321.60000000
TRUMPTRY,127.70000000,2340.98600000,127.80000000,126.01500000
ANIMEUSDT,0.00451000,1125124.70000000,0.00452000,268286.80000000
ANIMEUSDC,0.00451000,104041.10000000,0.00452000,36923.40000000
ANIMEBNB,0.00000000,0.00000000,0.00000000,0.00000000
ANIMEFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
ANIMETRY,0.20000000,979647.30000000,0.20100000,361731.40000000
BERABTC,0.00000000,0.00000000,0.00000000,0.00000000
BERAUSDT,0.41100000,19366.65700000,0.41200000,16012.79700000
BERAUSDC,0.41100000,8830.35500000,0.41200000,7705.74800000
BERAFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
BERABNB,0.00000000,0.00000000,0.00000000,0.00000000
BERATRY,18.30000000,503.48600000,18.31000000,143.43700000
1000CHEEMSUSDT,0.00047700,1331979.00,0.00047800,4751316.00
1000CHEEMSUSDC,0.00047600,587003.00,0.00047700,587003.00
TSTUSDT,0.00834000,54481.00000000,0.00835000,14175.00000000
TSTUSDC,0.00833000,14359.60000000,0.00835000,14102.40000000
LAYERBTC,0.00000000,0.00000000,0.00000000,0.00000000
LAYERUSDT,0.07780000,2620.30000000,0.07790000,7084.06000000
LAYERUSDC,0.07780000,2587.17000000,0.07800000,3609.49000000
LAYERBNB,0.00000000,0.00000000,0.00000000,0.00000000
LAYERFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
LAYERTRY,3.46000000,39965.08000000,3.47000000,43973.04000000
QTUMTRY,41.00000000,593.40000000,41.10000000,2277.40000000
TRUMPEUR,2.48800000,110.98800000,2.49300000,48.43800000
VTHOTRY,0.00000000,0.00000000,0.00000000,0.00000000
HEIBTC,0.00000000,0.00000000,0.00000000,0.00000000
HEIUSDT,0.07780000,10488.50000000,0.07790000,1295.40000000
CAKEUSDC,1.34300000,1110.88000000,1.34400000,60.75000000
HEIUSDC,0.07730000,962.30000000,0.07820000,3533.30000000
TRUMPFDUSD,2.87200000,13.50000000,2.87500000,13.50000000
TSTFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
BNXUSDC,0.00000000,0.00000000,0.00000000,0.00000000
LTCJPY,8381.00000000,9.94800000,8391.00000000,28.72500000
BCHJPY,70513.00000000,0.12270000,70596.00000000,0.08160000
LINKJPY,1368.00000000,374.85000000,1370.00000000,490.43000000
KAITOBTC,0.00000000,0.00000000,0.00000000,0.00000000
KAITOUSDT,0.40960000,24.50000000,0.40980000,270.00000000
KAITOUSDC,0.40910000,202.50000000,0.40980000,202.50000000
KAITOBNB,0.00000000,0.00000000,0.00000000,0.00000000
KAITOFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
KAITOTRY,18.22100000,101.20000000,18.24200000,101.20000000
ETHMXN,36909.00000000,0.18250000,36956.00000000,0.01110000
KAITOBRL,0.00000000,0.00000000,0.00000000,0.00000000
SOLMXN,1429.00000000,36.76500000,1431.00000000,1.26100000
BNBARS,0.00000000,0.00000000,0.00000000,0.00000000
SOLARS,0.00000000,0.00000000,0.00000000,0.00000000
TRUMPBRL,14.74000000,1.98000000,14.92000000,34.84000000
TRXFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
TSTTRY,0.37100000,125645.00000000,0.37200000,30907.00000000
SHELLBTC,0.00000000,0.00000000,0.00000000,0.00000000
SHELLUSDT,0.02960000,16191.90000000,0.02970000,176906.20000000
SHELLUSDC,0.02950000,22255.70000000,0.02960000,3921.10000000
SHELLBNB,0.00000000,0.00000000,0.00000000,0.00000000
SHELLFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
SHELLTRY,1.31000000,320974.80000000,1.32000000,208874.20000000
REDUSDT,0.10410000,20890.80000000,0.10430000,24752.90000000
GPSUSDT,0.00829000,16500.70000000,0.00830000,120895.90000000
GPSUSDC,0.00828000,16672.00000000,0.00830000,20778.50000000
GPSFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
GPSTRY,0.36800000,99473.70000000,0.36900000,4725.00000000
GPSBNB,0.00000000,0.00000000,0.00000000,0.00000000
REDBTC,0.00000000,0.00000000,0.00000000,0.00000000
REDUSDC,0.10420000,335.90000000,0.10440000,335.90000000
REDFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
REDTRY,4.63000000,5689.00000000,4.64000000,3165.00000000
CHESSUSDC,0.00000000,0.00000000,0.00000000,0.00000000
EGLDUSDC,3.72000000,1884.60000000,3.73000000,477.36000000
OSMOUSDC,0.02980000,883.25000000,0.02990000,259.15000000
UTKUSDC,0.00000000,0.00000000,0.00000000,0.00000000
TUSDC,0.00607000,225468.00000000,0.00610000,67612.00000000
CVCUSDC,0.02901000,2868.00000000,0.02914000,2868.00000000
EURIUSDC,1.15270000,415.30000000,1.15380000,260.10000000
SYNUSDC,0.04740000,1856.20000000,0.04770000,1856.20000000
USDCRON,0.00000000,0.00000000,0.00000000,0.00000000
VELODROMEUSDC,0.01382000,413.10000000,0.01385000,36563.10000000
EPICUSDT,0.25400000,7639.60000000,0.25500000,6504.80000000
DFUSDC,0.00000000,0.00000000,0.00000000,0.00000000
EPICUSDC,0.25400000,421.80000000,0.25500000,3620.50000000
GMXUSDC,6.22000000,21.54300000,6.23000000,37.72000000
MKRUSDC,0.00000000,0.00000000,0.00000000,0.00000000
RPLUSDC,1.75000000,109.49000000,1.77000000,35.19000000
BMTUSDT,0.01422000,3336.00000000,0.01423000,7928.80000000
BMTUSDC,0.01422000,1075.10000000,0.01423000,1385.10000000
BMTBNB,0.00000000,0.00000000,0.00000000,0.00000000
BMTFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
BMTTRY,0.63200000,19026.60000000,0.63400000,19046.60000000
FORMUSDC,0.20470000,77.90000000,0.20520000,77.90000000
FORMUSDT,0.20490000,347.00000000,0.20510000,495.00000000
FORMTRY,9.12000000,733.80000000,9.13000000,185.60000000
XUSDUSDT,1.00010000,3136712.00000000,1.00020000,288.00000000
IOTAUSDC,0.05840000,3790.00000000,0.05850000,8134.00000000
JUVUSDC,0.00000000,0.00000000,0.00000000,0.00000000
THEUSDC,0.10000000,5365.20000000,0.10020000,793.10000000
VANRYUSDC,0.00510200,2130.00000000,0.00510800,2130.00000000
USDCCZK,0.00000000,0.00000000,0.00000000,0.00000000
NILUSDT,0.03450000,5000.00000000,0.03460000,63027.60000000
NILBNB,0.00000000,0.00000000,0.00000000,0.00000000
NILFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
NILUSDC,0.03440000,4801.00000000,0.03460000,2894.30000000
NILTRY,1.53000000,198558.20000000,1.54000000,71972.10000000
BEAMXUSDC,0.00168600,36924.00000000,0.00168700,36924.00000000
VANAUSDC,1.21900000,55.94000000,1.22100000,55.94000000
PARTIFDUSD,0.08560000,6878.20000000,0.08580000,2646.00000000
PARTITRY,3.81000000,497.80000000,3.82000000,54194.50000000
PARTIUSDT,0.08560000,2500.00000000,0.08570000,12043.30000000
PARTIUSDC,0.08550000,2151.00000000,0.08580000,39404.50000000
PARTIBNB,0.00014455,2341.90000000,0.00014490,226.20000000
MUBARAKUSDT,0.01124000,9675.00000000,0.01125000,24553.50000000
MUBARAKUSDC,0.01122000,7256.20000000,0.01125000,7256.20000000
TUTUSDT,0.00870000,13500.00000000,0.00871000,13500.00000000
BROCCOLI714USDT,0.01190000,106327.00000000,0.01191000,15948.00000000
TUTUSDC,0.00870000,2469.00000000,0.00872000,2469.00000000
BANANAS31USDT,0.01330400,751.00000000,0.01330500,5953.00000000
BANANAS31USDC,0.01329500,100.00000000,0.01330600,6167.00000000
BROCCOLI714USDC,0.01190000,6918.00000000,0.01192000,6918.00000000
GUNUSDT,0.01593000,24876.00000000,0.01594000,4194.00000000
GUNBNB,0.00002662,8954.00000000,0.00002710,850.00000000
GUNFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
GUNTRY,0.70900000,85383.00000000,0.71000000,15339.00000000
THETAUSDC,0.14700000,65658.60000000,0.14800000,56525.80000000
API3USDC,0.26760000,108.63000000,0.26810000,108.63000000
AUCTIONTRY,204.10000000,127.88000000,204.30000000,10.96000000
AUCTIONUSDC,4.59000000,18.56000000,4.60000000,293.74000000
BANANAUSDC,3.27000000,25.31200000,3.28000000,25.31200000
GUNUSDC,0.01592000,4893.00000000,0.01596000,4893.00000000
QNTUSDC,70.69000000,0.50300000,70.80000000,0.50300000
VETUSDC,0.00676200,12318.70000000,0.00676600,12318.70000000
ZENUSDC,5.34600000,15.18000000,5.35000000,15.18000000
BABYUSDT,0.01417000,1241.00000000,0.01418000,57159.00000000
BABYUSDC,0.01415000,2149.00000000,0.01417000,2149.00000000
BABYBNB,0.00000000,0.00000000,0.00000000,0.00000000
BABYFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
BABYTRY,0.63000000,17034.00000000,0.63100000,3037.00000000
ONDOUSDT,0.26190000,1112.40000000,0.26200000,3803.90000000
ONDOUSDC,0.26180000,814.00000000,0.26200000,507.10000000
BIGTIMEUSDT,0.01207000,9000.00000000,0.01208000,28582.00000000
BIGTIMEUSDC,0.01202000,146891.00000000,0.01211000,12912.00000000
VIRTUALUSDT,0.63950000,817.00000000,0.63970000,748.20000000
VIRTUALUSDC,0.63920000,179.30000000,0.63960000,126.50000000
KERNELBNB,0.00000000,0.00000000,0.00000000,0.00000000
KERNELFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
KERNELTRY,5.06000000,6062.90000000,5.07000000,2080.60000000
KERNELUSDC,0.11400000,759.30000000,0.11410000,2493.20000000
KERNELUSDT,0.11380000,6175.70000000,0.11410000,8059.90000000
WCTTRY,2.41000000,27481.00000000,2.42000000,114616.40000000
WCTFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
WCTBNB,0.00000000,0.00000000,0.00000000,0.00000000
WCTUSDC,0.05420000,3000.00000000,0.05430000,3000.00000000
WCTUSDT,0.05420000,26774.00000000,0.05430000,18386.30000000
PAXGUSDC,4635.63000000,0.04720000,4636.20000000,0.00120000
ONDOTRY,11.65000000,23945.70000000,11.66000000,151.87000000
BABYEUR,0.00000000,0.00000000,0.00000000,0.00000000
ACHUSDC,0.00606000,158743.00000000,0.00608000,140032.00000000
GMTUSDC,0.00980000,6992.20000000,0.00981000,1580.30000000
HYPERUSDT,0.08310000,3375.00000000,0.08320000,21885.20000000
HYPERUSDC,0.08310000,1215.00000000,0.08320000,25267.90000000
HYPERBNB,0.00000000,0.00000000,0.00000000,0.00000000
HYPERFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
HYPERTRY,3.69000000,76644.70000000,3.70000000,40124.90000000
INITUSDT,0.07980000,9955.10000000,0.07990000,1710.00000000
INITUSDC,0.07980000,9898.70000000,0.07990000,1080.00000000
INITBNB,0.00000000,0.00000000,0.00000000,0.00000000
INITFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
INITTRY,3.55000000,11632.60000000,3.56000000,56172.00000000
SIGNUSDT,0.03236000,6219.00000000,0.03238000,6687.00000000
SIGNUSDC,0.03235000,2700.00000000,0.03237000,2700.00000000
SIGNBNB,0.00005464,464.00000000,0.00005475,463.00000000
SIGNFDUSD,0.03237000,464.00000000,0.03243000,463.00000000
SIGNTRY,1.43900000,1350.00000000,1.44000000,1350.00000000
STOUSDT,0.91350000,16.40000000,0.91420000,31.80000000
STOUSDC,0.91130000,431.30000000,0.91470000,709.20000000
STOBNB,0.00000000,0.00000000,0.00000000,0.00000000
STOFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
STOTRY,40.61000000,135.00000000,40.64600000,119.90000000
ENJUSDC,0.02143000,4499.10000000,0.02168000,6506.60000000
VIRTUALTRY,28.44000000,64.28000000,28.45000000,1155.28000000
SYRUPUSDT,0.20770000,1215.10000000,0.20780000,2396.20000000
SYRUPUSDC,0.20760000,3967.50000000,0.20770000,405.00000000
KMNOUSDT,0.01726000,897.00000000,0.01727000,6844.00000000
KMNOUSDC,0.01726000,897.00000000,0.01728000,578.00000000
SXTUSDT,0.01620000,1111987.00000000,0.01630000,142434.40000000
SXTUSDC,0.01620000,8278.90000000,0.01630000,4778.50000000
SXTBNB,0.00000000,0.00000000,0.00000000,0.00000000
SXTFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
SXTTRY,0.72300000,56786.40000000,0.72500000,47208.10000000
PUNDIXUSDC,0.14110000,3996.00000000,0.14210000,2554.50000000
SYRUPTRY,9.24000000,1144.30000000,9.25000000,202.50000000
NXPCUSDT,0.28060000,318.70000000,0.28080000,1144.90000000
NXPCUSDC,0.28030000,1047.60000000,0.28090000,388.30000000
NXPCBNB,0.00000000,0.00000000,0.00000000,0.00000000
NXPCFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
NXPCTRY,12.47000000,3425.70000000,12.49000000,1013.00000000
AWEBTC,0.00000000,0.00000000,0.00000000,0.00000000
AWEUSDT,0.04852000,7658.00000000,0.04856000,1440.00000000
HAEDALUSDT,0.02980000,312804.90000000,0.02990000,130330.30000000
HAEDALUSDC,0.02970000,98367.70000000,0.02990000,6000.00000000
HAEDALBNB,0.00000000,0.00000000,0.00000000,0.00000000
HAEDALFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
HAEDALTRY,1.32800000,1371.90000000,1.33100000,19845.90000000
USD1USDT,0.99960000,6671606.00000000,0.99970000,1187058.00000000
HUMAUSDT,0.01405000,3031.00000000,0.01406000,19999.00000000
HUMAUSDC,0.01404000,5000.00000000,0.01406000,96321.00000000
HUMABNB,0.00000000,0.00000000,0.00000000,0.00000000
HUMAFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
HUMATRY,0.62400000,441299.00000000,0.62600000,542977.00000000
ABTC,0.00000000,0.00000000,0.00000000,0.00000000
AETH,0.00000000,0.00000000,0.00000000,0.00000000
AFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
ATRY,3.46000000,5779.00000000,3.47000000,545.90000000
AUSDC,0.07780000,6278.40000000,0.07830000,9245.30000000
AUSDT,0.07800000,6161.70000000,0.07810000,9824.90000000
SOPHUSDT,0.00826000,35601.00000000,0.00827000,121050.00000000
SOPHUSDC,0.00826000,997.00000000,0.00827000,997.00000000
SOPHBNB,0.00000000,0.00000000,0.00000000,0.00000000
SOPHFDUSD,0.00821000,10868.00000000,0.00834000,50271.00000000
SOPHTRY,0.36700000,5062.00000000,0.36800000,40085.00000000
MUBARAKTRY,0.50000000,28839.50000000,0.50100000,253145.60000000
TRXJPY,50.45000000,1560.00000000,50.46000000,26024.14000000
DAIJPY,159.73000000,146.45800000,159.82000000,1000.00000000
RESOLVUSDT,0.04050000,78130.70000000,0.04060000,15048.50000000
RESOLVUSDC,0.04050000,31854.70000000,0.04060000,13523.90000000
RESOLVBNB,0.00000000,0.00000000,0.00000000,0.00000000
RESOLVFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
RESOLVTRY,1.80000000,272800.40000000,1.81000000,256357.40000000
HOMEUSDT,0.01881000,34400.00000000,0.01882000,122.00000000
HOMEUSDC,0.01879000,3374.00000000,0.01884000,15937.00000000
HOMEBNB,0.00000000,0.00000000,0.00000000,0.00000000
HOMEFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
HOMETRY,0.83700000,2193.00000000,0.83800000,25227.00000000
FLUXUSDC,0.05650000,1221.47000000,0.05660000,11967.24000000
MASKUSDC,0.41200000,567.10000000,0.41300000,242.10000000
SUSHIUSDC,0.18780000,34.20000000,0.18860000,2082.70000000
SPKUSDT,0.02026500,950.00000000,0.02027600,2906.00000000
SPKUSDC,0.02024500,3212.00000000,0.02029800,3212.00000000
SPKBNB,0.00000000,0.00000000,0.00000000,0.00000000
SPKFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
SPKTRY,0.90140000,2025.00000000,0.90220000,2025.00000000
NEWTUSDT,0.06710000,21890.30000000,0.06720000,2069.70000000
NEWTUSDC,0.06700000,22050.20000000,0.06720000,4464.30000000
NEWTBNB,0.00000000,0.00000000,0.00000000,0.00000000
NEWTFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
NEWTTRY,2.98000000,46100.10000000,2.99000000,4530.60000000
NEIROJPY,0.00000000,0.00,0.00000000,0.00
SAHARAUSDT,0.02138000,5208.00000000,0.02139000,12726.00000000
SAHARAUSDC,0.02136000,2940.00000000,0.02140000,3712.00000000
SAHARABNB,0.00000000,0.00000000,0.00000000,0.00000000
SAHARAFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
SAHARATRY,0.95130000,1856.00000000,0.95210000,1856.00000000
LPTUSDC,2.02700000,31.14000000,2.02900000,31.14000000
RVNUSDC,0.00571000,194786.90000000,0.00573000,8726.00000000
LAUSDT,0.19570000,6382.70000000,0.19590000,805.40000000
LAUSDC,0.19550000,1310.00000000,0.19620000,331.60000000
LABNB,0.00032960,148.00000000,0.00033290,985.70000000
LAFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
LATRY,8.70000000,5149.10000000,8.71000000,219.30000000
LPTJPY,323.80000000,39.00000000,324.40000000,30.00000000
XAIUSDC,0.00904000,179148.20000000,0.00911000,28278.70000000
AXSUSDC,1.09600000,172.56000000,1.09700000,72.56000000
COMPUSDC,16.50000000,29.69100000,16.52000000,5.99400000
ERAUSDT,0.12170000,1651.80000000,0.12180000,1219.20000000
ERAUSDC,0.12170000,204.00000000,0.12180000,203.90000000
ERABNB,0.00020575,86.30000000,0.00020700,410.60000000
ERAFDUSD,0.12180000,83.90000000,0.12190000,2137.10000000
ERATRY,5.41000000,822.00000000,5.42000000,817.40000000
CUSDT,0.07440000,9209.10000000,0.07450000,2148.60000000
CUSDC,0.07440000,879.90000000,0.07450000,12537.90000000
CBNB,0.00000000,0.00000000,0.00000000,0.00000000
CFDUSD,0.00000000,0.00000000,0.00000000,0.00000000
CTRY,3.30700000,2339.90000000,3.31200000,1768.30000000
GRTUSDC,0.02381000,40496.00000000,0.02386000,11036.00000000
ROSEUSDC,0.01006000,8100.00000000,0.01007000,8100.00000000
CVXUSDC,1.70500000,6.14000000,1.70800000,36.21500000
FUNUSDC,0.00127500,78277.00000000,0.00128100,78247.00000000
